TmdbId,Title,Tagline,Overview,ReleaseDate,Runtime,Budget,Revenue,Language,Genres,Keywords,Rating,Votes
11507,Body Double,You can't believe everything you see.,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",10/25/1984,114,10000000,8801940,en,Crime;Mystery;Horror;Thriller,female nudity;pornography;claustrophobia;nudity;witness;police;movie in movie;murder;neighbor;los angeles;peeping tom;porn actress;struggling actor;voyeurism;actor,6.4,137
37931,MacGruber,He's the ultimate tool.,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",5/21/2010,90,10000000,6110000,en,Action;Adventure;Comedy,aftercreditsstinger;duringcreditsstinger,5.1,179
3472,Dirty Pretty Things,Every dream has its price.,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",9/5/2002,97,0,0,en,Crime;Drama;Thriller,london england;prostitute;hotel;night watchman;illegal immigration;immigration law;transplanted organ;turk;delinquency,6.8,131
87818,Movie 43,The biggest cast ever assembled for the most outrageous comedy ever made.,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",1/1/2013,90,6000000,32438988,en,Comedy,slapstick;ensemble cast;duringcreditsstinger;woman director;laxative,4.4,797
13160,Over Her Dead Body,She's passed on... But she's not moving on.,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",2/1/2008,95,10000000,0,en,Comedy,diary;romantic comedy;death of lover;spirit;death by accident;psychic;moving on,5.3,145
88005,Seeking a Friend for the End of the World,Nice knowing you.,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",6/22/2012,101,10000000,9636289,en,Comedy;Drama;Romance;Science Fiction,asteroid;road trip;end of the world;woman director,6.3,700
52067,Cedar Rapids,Today is the first day... of the rest of his weekend.,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,2/11/2011,87,0,6861102,en,Comedy,hotel;infidelity;one-night stand;friendship;swimming pool;drinking;naive;duringcreditsstinger,5.9,135
73,American History X,Some Legacies Must End.,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",10/30/1998,119,20000000,23875127,en,Drama,usa;neo-nazi;prison;skinhead;brother brother relationship;rape;fascism;brother;basketball;jail;school;swastika;los angeles;family;hate;neo nazism;xenophobia;interracial friendship;nazism;prison rape,8.2,3016
134597,The Collection,Every great collector has a vision.,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",9/21/2012,94,0,6842058,en,Horror;Thriller,mercenary;party;sequel;gore;escape;serial killer;masked killer;trap,5.9,289
24034,Teacher's Pet,A musical tail about one dog's dream of becoming a boy,"Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue",1/16/2004,74,10000000,0,en,Animation;Drama;Family;Music,,5.5,2
14283,The Red Violin,,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",9/10/1998,131,18000000,9495408,en,Drama;Thriller;Mystery;Music;Romance,auction;violin,7.3,99
404,The Straight Story,,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",10/15/1999,112,10000000,0,en,Drama,brother brother relationship;mississippi;wisconsin;lawnmower;iowa;biography;based on true story;independent film;family relationships;family;road movie,7.7,306
13201,Deuces Wild,Some lines should never be crossed.,"1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.",5/3/2002,96,0,0,en,Action;Crime;Drama;Romance,gang;new york city;drug overdose,5.5,34
209403,Bad Words,The end justifies the means,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",9/6/2013,88,9500000,7800000,en,Comedy,competition;satire;spelling bee;estranged father;unlikely friendship;anger issues,6.4,334
7942,"Run, Fatboy, Run",Love. Commitment. Responsibility. There's nothing he won't run away from.,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",9/6/2007,100,10000000,33000000,en,Comedy;Romance,father son relationship;new love;fiancé;training;rent;jogging;marathon;wedding;pregnancy,6.2,238
73247,Heartbeeps,Meet a modern nuclear family unlike any other.,Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together.,12/18/1981,79,10000000,2154696,en,Comedy;Romance;Family,servant;future;chase;lovers;outlaw;robot,3.8,6
253331,Black or White,There's more to family than what you see.,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",9/6/2014,121,9000000,21571189,en,Drama,grieving widower;widower,6.5,115
34043,On the Line,,'N Sync heartthrobs Lance Bass and Joey Fatone stretch their thespian muscles in their acting debut. A young man (Bass) is smitten with a girl (Emmanuelle Chriqui) he meets on a subway train and spends the rest of the movie trying to reunite with her. The man's best friend (Fatone) helps him in his quest by wallpapering Chicago with posters and signs that soon become the talk of the town.,10/26/2001,85,0,0,en,Comedy;Family;Romance,,4.1,10
9952,Rescue Dawn,A true story of survival... declassified.,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,9/9/2006,126,10000000,7177143,en,Adventure;Drama;War,war crimes;violence;laotian soldier;pipe smoking;rice paddy;letter from home;ant's nest;net fishing;dragging someone,6.9,336
